data_set_id,primary_injection_structure_id,primary_injection_structure_acronym,secondary_injection_structure_id,secondary_injection_acronym,mouse_line_name,grid_file_url,projection_structure_unionizes_file_url
298000880,879,RSPd,"{886,31,993,186,726,879}","{RSPv,ACA,MOs,LH,DG,RSPd}",Chrnb4-Cre_OL57,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298000880_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298000880_projection_structure_unionizes.csv
298001595,59,IMD,"{59,362,149}","{IMD,MD,PVT}",Lypd6-Cre_KL156,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298001595_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298001595_projection_structure_unionizes.csv
298003295,170,LGd,"{361,1020,218,170,155,475,733,325}","{SSp-tr,PO,LP,LGd,LD,MG,VPM,SGN}",Htr2a-Cre_KM207,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298003295_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298003295_projection_structure_unionizes.csv
298004028,170,LGd,"{170,1020,733,155}","{LGd,PO,VPM,LD}",Htr2a-Cre_KM207,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298004028_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298004028_projection_structure_unionizes.csv
298048079,194,LHA,"{685,194,262,356,629,797}","{VM,LHA,RT,PST,VAL,ZI}",Hcrt-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298048079_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298048079_projection_structure_unionizes.csv
298048787,194,LHA,"{194,356,797,946,364,629}","{LHA,PST,ZI,PH,PSTN,VAL}",Hcrt-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298048787_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298048787_projection_structure_unionizes.csv
298049545,88,AHN,"{523,194,515,432,88,351}","{MPO,LHA,MPN,NC,AHN,BST}",Lypd6-Cre_KL156,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298049545_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298049545_projection_structure_unionizes.csv
298050269,599,CM,"{15,149,636,599,1113,59,1120}","{PT,PVT,MDm,CM,IAD,IMD,IAM}",Lypd6-Cre_KL156,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298050269_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298050269_projection_structure_unionizes.csv
298078515,194,LHA,"{194,946,1110,364,210}","{LHA,PH,SUMl,PSTN,LM}",Lypd6-Cre_KL156,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298078515_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298078515_projection_structure_unionizes.csv
298079222,1052,PPN,"{358,867,1052,128}","{SLD,PB,PPN,MRN}",Lypd6-Cre_KL156,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298079222_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298079222_projection_structure_unionizes.csv
298079928,795,PAG,"{162,898,795}","{LDT,PCG,PAG}",Lypd6-Cre_KL156,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298079928_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298079928_projection_structure_unionizes.csv
298104533,194,LHA,"{470,194,1,1110,210,364}","{STN,LHA,TMv,SUMl,LM,PSTN}",Lypd6-Cre_KL156,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298104533_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298104533_projection_structure_unionizes.csv
298105299,223,ARH,"{614,223,830,126,693,1004}","{TU,ARH,DMH,PVp,VMH,PMv}",Ins2-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298105299_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298105299_projection_structure_unionizes.csv
298106713,369,SSp-ul,"{337,369}","{SSp-ll,SSp-ul}",Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298106713_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298106713_projection_structure_unionizes.csv
298178204,541,TEa,"{1011,541,409,22,1027}","{AUDd,TEa,VISl,PTLp,AUDpo}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298178204_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298178204_projection_structure_unionizes.csv
298178912,126,PVp,"{1004,1,126,194,223}","{PMv,TMv,PVp,LHA,ARH}",Ins2-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298178912_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298178912_projection_structure_unionizes.csv
298179622,329,SSp-bfd,"{1011,329,182305689}","{AUDd,SSp-bfd,SSp-un}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298179622_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/298179622_projection_structure_unionizes.csv
